time,theta_ideal,theta_naive,theta_pred,u_naive,u_pred,F_ideal,F_naive,F_pred
0.21052631578947367,0.07505525880838314,0.0667330133770887,0.07505525880838314,-1.5186677676543554,-0.8156635370603329,0.006510235841331602,0.015716785735824558,0.006510235841331602
0.22055137844611528,0.07419431361092216,0.06471038162780958,0.07419431361092216,-1.4410049732583265,-0.7917032881051533,0.0062606789458117245,0.014611432002758567,0.0062606789458117245
0.23057644110275688,0.07332571730668175,0.0626031959128129,0.07332571730668175,-1.3612745750687907,-0.768829930818128,0.006024111740139788,0.013532308312272612,0.006024111740139788
0.24060150375939848,0.07245096192145453,0.06041726340148544,0.07245096192145453,-1.2793986298912692,-0.7469809139312478,0.005799518533890884,0.01248255912617966,0.005799518533890884
0.2506265664160401,0.07157142782993287,0.058158524549977934,0.07157142782993287,-1.1952970889794639,-0.7260975804463223,0.005585988580207667,0.011465702888944709,0.005585988580207667
0.2606516290726817,0.07068839116690412,0.05583306679878366,0.07068839116690412,-1.1088877179732477,-0.7061249201495424,0.005382703898439476,0.0104856544480045,0.005382703898439476
0.2706766917293233,0.06980303075971096,0.053447138633158094,0.06980303075971096,-1.020086014665507,-0.6870113379317178,0.005188928566968657,0.009546750540700897,0.005188928566968657
0.2807017543859649,0.06891643461268354,0.05100716402847046,0.06891643461268354,-0.9288051245197321,-0.6687084369027598,0.005003999306227658,0.008653778582682826,0.005003999306227658
0.2907268170426065,0.06802960597228394,0.04851975730311163,0.06802960597228394,-0.834955753858746,-0.6511708153539464,0.004827317194074483,0.007812009019158937,0.004827317194074483
0.3007518796992481,0.06714346899986283,0.04599173840214494,0.06714346899986283,-0.7384460806434994,-0.6343558766822543,0.004658340375120967,0.007027231528999222,0.004658340375120967
0.3107769423558897,0.06625887407720572,0.04343014863547905,0.06625887407720572,-0.6391816627594444,-0.618223651447861,0.004496577642636948,0.006305795402586747,0.004496577642636948
0.3208020050125313,0.06537660276843427,0.04084226689496572,0.06537660276843427,-0.5370653437266877,-0.6027366307890673,0.004341582786580265,0.005654654447724763,0.004341582786580265
0.3308270676691729,0.06449737246031917,0.03823562637548243,0.06449737246031917,-0.4319971557488631,-0.5878596104685995,0.0041929496143873896,0.005081416814038591,0.0041929496143873896
0.3408521303258145,0.06362184070164924,0.035618031825751455,0.06362184070164924,-0.3238742200145408,-0.5735595448717605,0.0040503075626304045,0.004594400165424312,0.0040503075626304045
0.3508771929824561,0.06275060926097939,0.03299757735537479,0.06275060926097939,-0.21259064416396956,-0.5598054103204104,0.003913317827702162,0.004202692672453539,0.003913317827702162
0.3609022556390977,0.06188422792084319,0.030382664825330863,0.06188422792084319,-0.09803741683307621,-0.5465680771074605,0.0037816699525078335,0.003916220342533488,0.0037816699525078335
0.37092731829573933,0.06102319802535794,0.027782022849985155,0.06102319802535794,0.019897700814051733,-0.53382018969467,0.003655078813870849,0.0037458212553542454,0.003655078813870849
0.38095238095238093,0.06016797579706606,0.025204726439516077,0.06016797579706606,0.1355048152075733,-0.521536054552163,0.003533281962138513,0.003695263850159979,0.003533281962138513
0.39097744360902253,0.059318975437842515,0.022659926015173595,0.059318975437842515,0.24860390743644478,-0.509691535151451,0.003416037270415225,0.003757349206581051,0.003416037270415225
0.40100250626566414,0.058476572027748155,0.020156561886017298,0.058476572027748155,0.35900300095387827,-0.498263953654959,0.0033031208560621323,0.00392434788527167,0.0033031208560621323
0.41102756892230574,0.057641104234820134,0.017703354438939875,0.057641104234820134,0.4664976754046779,-0.48723199887426505,0.003194325241671572,0.004187968480772353,0.003194325241671572
0.42105263157894735,0.05681287684795869,0.015308792893140587,0.05681287684795869,0.5708705581154214,-0.47657564009660747,0.003089457726732017,0.004539331428870782,0.003089457726732017
