Age_Years,Length_m,Growth_Velocity,Mass_kg_proxy,Neural_Delay_tau,Cognitive_Horizon_Tpred,Derivative_Gain_Gap,Free_Energy_F,Baseline_Energy
8.040201005025127,0.5031510917490003,0.004731820487655636,10.190259533516084,0.08354340611660002,0.08338296428359544,0.00016044183300457926,10.272335499736275,10.190259533516084
8.14070351758794,0.5036622421796395,0.005496985177130931,10.221347902356829,0.08357748281197597,0.08339102668726402,0.0001864561247119506,10.317085124690353,10.221347902356829
8.241206030150755,0.5042560133926447,0.006384987138342346,10.257540608913445,0.08361706755950965,0.08340039634177215,0.0002166712177374963,10.369270422748537,10.257540608913445
8.341708542713569,0.5049456566798088,0.00741523324009874,10.299684220658952,0.08366304377865393,0.08341128434266348,0.00025175943599044237,10.430155818730517,10.299684220658952
8.442211055276383,0.5057465125363831,0.008610086863564792,10.348768622036442,0.08371643416909222,0.0834239355706027,0.000292498598489524,10.501230794750997,10.348768622036442
8.542713567839197,0.5066763274061535,0.009995279812390123,10.405952252986303,0.0837784218270769,0.08343863399263735,0.0003397878344395533,10.584253377166782,10.405952252986303
8.643216080402011,0.5077556140062103,0.011600367841263726,10.47259210594075,0.0838503742670807,0.08345570875818707,0.00039466550889362406,10.681303154221988,10.47259210594075
8.743718592964825,0.5090080596355533,0.013459229182103627,10.550279471560586,0.08393387064237022,0.08347554119581992,0.00045832944655030405,10.794846260078732,10.550279471560586
8.84422110552764,0.5104609867061306,0.01561060291554961,10.640882653050765,0.08403073244707537,0.08349857282629983,0.0005321596207755463,10.927815480059088,10.640882653050765
8.944723618090453,0.5121458692668195,0.018098660391309807,10.74659815560912,0.0841430579511213,0.08352531451578604,0.0006177434353352579,11.083709587682328,10.74659815560912
9.045226130653267,0.514098908392826,0.020973597798274568,10.870012215312528,0.08427326055952174,0.08355635689947123,0.0007169036600505052,11.266717300058685,10.870012215312528
9.145728643216081,0.5163616678192365,0.024292231005226927,11.014174976954717,0.0844241111879491,0.08359238220902152,0.0008317289789275817,11.481872948829357,11.014174976954717
9.246231155778895,0.5189817688963893,0.028118564445267502,11.182690181807986,0.08459878459309261,0.08363417763509828,0.0009646069579943295,11.73525326596719,11.182690181807986
9.34673366834171,0.5220136405720541,0.03252429355551856,11.379823904342995,0.08480090937147028,0.08368265034655528,0.001118259024914997,12.03422779243006,11.379823904342995
9.447236180904524,0.5255193153397095,0.037589184543320275,11.610636701667232,0.0850346210226473,0.08373884426740529,0.0012957767552420202,12.387779627559915,11.610636701667232
9.547738693467338,0.529569255555636,0.043401255520516546,11.881144526931859,0.0853046170370424,0.08380395867721645,0.0015006583598259488,12.806918951057437,11.881144526931859
