chi_kappa,L,P_counter,Supply,Deficit
4.0895918367346935,0.5989795918367347,2839.079917774203,0.4243412264392223,2838.6555765477638
4.0895918367346935,0.6091836734693877,2936.6474825332684,0.4389223411681747,2936.2085601921003
4.0895918367346935,0.6193877551020408,3035.863744409543,0.4537497585107918,3035.4099946510323
4.0895918367346935,0.6295918367346939,3136.7287232488497,0.4688234784670737,3136.2598997703826
4.0895918367346935,0.639795918367347,3239.2424388985733,0.4841435010370203,3238.758295397536
4.0895918367346935,0.65,3343.404911207724,0.49970982622063165,3342.9052013815035
4.497551020408163,0.15,215.3038557855704,0.026611765893406417,215.27724401967697
4.497551020408163,0.16020408163265307,245.5942579670801,0.03035556562111041,245.563902401459
4.497551020408163,0.1704081632653061,277.8776277160087,0.03434566796247913,277.8432820480462
4.497551020408163,0.18061224489795918,312.1540036125025,0.03858207291751259,312.115421539585
4.497551020408163,0.19081632653061223,348.4234095760644,0.04306478048621078,348.3803447955782
4.497551020408163,0.2010204081632653,386.6858695281278,0.047793790668573734,386.63807573745925
4.497551020408163,0.21122448979591835,426.94140739205335,0.052769103464601376,426.88863828858877
4.497551020408163,0.22142857142857142,469.1900470931294,0.057990718874293794,469.1320563742551
4.497551020408163,0.2316326530612245,513.4318125585751,0.06345863689765094,513.3683539216775
4.497551020408163,0.24183673469387754,559.6667277175385,0.06917285753467281,559.5975548600038
4.497551020408163,0.2520408163265306,607.8948165010979,0.07513338078535943,607.8196831203126
4.497551020408163,0.26224489795918365,658.1161028422611,0.08134020664971078,658.0347626356114
4.497551020408163,0.2724489795918367,710.3306106759676,0.08779333512772688,710.2428173408399
4.497551020408163,0.28265306122448974,764.5383639390851,0.09449276621940768,764.4438711728657
4.497551020408163,0.2928571428571428,820.7393865704158,0.10143849992475322,820.6379480704911
4.497551020408163,0.3030612244897959,878.9337025106895,0.10863053624376352,878.8250719744458
4.497551020408163,0.31326530612244896,939.1213357025721,0.11606887517643857,939.0052668273956
4.497551020408163,0.32346938775510203,1001.302310090658,0.12375351672277835,1001.1785565739352
4.497551020408163,0.3336734693877551,1065.476649621478,0.13168446088278285,1065.3449651605952
4.497551020408163,0.3438775510204082,1131.644378243491,0.1398617076564521,1131.5045165358345
4.497551020408163,0.3540816326530612,1199.8055199070902,0.14828525704378606,1199.6572346500463
4.497551020408163,0.36428571428571427,1269.9600985646043,0.1569551090447848,1269.8031434555596
4.497551020408163,0.3744897959183673,1342.1081381702936,0.1658712636594482,1341.9422669066341
4.497551020408163,0.38469387755102036,1416.2496626803568,0.1750337208877764,1416.074628959469
4.497551020408163,0.39489795918367343,1492.3846960529218,0.18444248072976926,1492.200253572192
4.497551020408163,0.4051020408163265,1570.5132622480487,0.19409754318542696,1570.3191647048632
4.497551020408163,0.4153061224489796,1650.6353852277446,0.20399890825474937,1650.4313863194898
4.497551020408163,0.42551020408163265,1732.7510889559421,0.21414657593773648,1732.5369423800043
4.497551020408163,0.4357142857142857,1816.8603973985087,0.22454054623438838,1816.6358568522742
4.497551020408163,0.4459183673469388,1902.9633345232535,0.235180819144705,1902.7281537041088
4.497551020408163,0.45612244897959175,1991.059924299917,0.24606739466868624,1990.8138569052483
4.497551020408163,0.4663265306122448,2081.1501907001843,0.2572002728063323,2080.892990427378
4.497551020408163,0.4765306122448979,2173.234157697663,0.2685794535576432,2172.965578244105
4.497551020408163,0.486734693877551,2267.311849267922,0.28020493692261866,2267.0316443309994
4.497551020408163,0.49693877551020404,2363.383289388437,0.29207672290125897,2363.0912126655357
4.497551020408163,0.5071428571428571,2461.448502038647,0.30419481149356403,2461.144307227153
4.497551020408163,0.5173469387755102,2561.5075111999186,0.31655920269953386,2561.190951997219
4.497551020408163,0.5275510204081633,2663.5603408555576,0.3291698965191683,2663.2311709590385
4.497551020408163,0.5377551020408163,2767.607014990809,0.3420268929524676,2767.2649880978565
4.497551020408163,0.5479591836734693,2873.6475575928607,0.35513019199943135,2873.2924274008615
4.497551020408163,0.5581632653061224,2981.6819926508388,0.36847979366006006,2981.313512857179
4.497551020408163,0.5683673469387754,3091.7103441557947,0.3820756979343536,3091.3282684578603
4.497551020408163,0.5785714285714285,3203.732636100751,0.39591790482231165,3203.3367181959284
4.497551020408163,0.5887755102040816,3317.7488924806453,0.41000641432393464,3317.3388860663213
4.497551020408163,0.5989795918367347,3433.7591372923685,0.4243412264392223,3433.3347960659294
4.497551020408163,0.6091836734693877,3551.7633945347416,0.4389223411681747,3551.3244721935735
4.497551020408163,0.6193877551020408,3671.7621663309715,0.4537497585107918,3671.308416572461
4.497551020408163,0.6295918367346939,3793.75453634161,0.4688234784670737,3793.285712863143
4.497551020408163,0.639795918367347,3917.7409910518413,0.4841435010370203,3917.256847550804
4.497551020408163,0.65,4043.721554468289,0.49970982622063165,4043.2218446420684
4.905510204081632,0.15,256.13443944310484,0.026611765893406417,256.10782767721145
4.905510204081632,0.16020408163265307,292.16914430684477,0.03035556562111041,292.13878874122366
4.905510204081632,0.1704081632653061,330.57478372564066,0.03434566796247913,330.54043805767816
4.905510204081632,0.18061224489795918,371.351411443546,0.03858207291751259,371.3128293706285
4.905510204081632,0.19081632653061223,414.4990082736911,0.04306478048621078,414.4559434932049
4.905510204081632,0.2010204081632653,460.0176251873454,0.047793790668573734,459.96983139667685
4.905510204081632,0.21122448979591835,507.90729064473516,0.052769103464601376,507.85452154127057
4.905510204081632,0.22142857142857142,558.1680331083833,0.057990718874293794,558.110042389509
4.905510204081632,0.2316326530612245,610.7998810431039,0.06345863689765094,610.7364224062063
4.905510204081632,0.24183673469387754,665.8028629160109,0.06917285753467281,665.7336900584762
4.905510204081632,0.2520408163265306,723.1770071965102,0.07513338078535943,723.1018738157248
4.905510204081632,0.26224489795918365,782.9223423563074,0.08134020664971078,782.8410021496577
4.905510204081632,0.2724489795918367,845.0388968694027,0.08779333512772688,844.951103534275
4.905510204081632,0.28265306122448974,909.526699212091,0.09449276621940768,909.4322064458715
4.905510204081632,0.2928571428571428,976.385777862972,0.10143849992475322,976.2843393630473
4.905510204081632,0.3030612244897959,1045.6161613029333,0.10863053624376352,1045.5075307666896
4.905510204081632,0.31326530612244896,1117.2178780151676,0.11606887517643857,1117.101809139991
4.905510204081632,0.32346938775510203,1191.1909564851624,0.12375351672277835,1191.0672029684397
4.905510204081632,0.3336734693877551,1267.535425200708,0.13168446088278285,1267.4037407398253
4.905510204081632,0.3438775510204082,1346.2513126518907,0.1398617076564521,1346.111450944234
4.905510204081632,0.3540816326530612,1427.3386473310954,0.14828525704378606,1427.1903620740516
4.905510204081632,0.36428571428571427,1510.797457733014,0.1569551090447848,1510.6405026239693
4.905510204081632,0.3744897959183673,1596.6277723546318,0.1658712636594482,1596.4619010909723
4.905510204081632,0.38469387755102036,1684.829619695233,0.1750337208877764,1684.6545859743453
4.905510204081632,0.39489795918367343,1775.403028256413,0.18444248072976926,1775.2185857756833
4.905510204081632,0.4051020408163265,1868.3480265420612,0.19409754318542696,1868.1539289988757
4.905510204081632,0.4153061224489796,1963.664643058369,0.20399890825474937,1963.4606441501141
4.905510204081632,0.42551020408163265,2061.352906313833,0.21414657593773648,2061.1387597378953
4.905510204081632,0.4357142857142857,2161.412844819254,0.22454054623438838,2161.1883042730196
4.905510204081632,0.4459183673469388,2263.84448708773,0.235180819144705,2263.6093062685854
4.905510204081632,0.45612244897959175,2368.6478616346717,0.24606739466868624,2368.401794240003
4.905510204081632,0.4663265306122448,2475.822996977779,0.2572002728063323,2475.565796704973
4.905510204081632,0.4765306122448979,2585.369921637074,0.2685794535576432,2585.1013421835164
4.905510204081632,0.486734693877551,2697.288664134874,0.28020493692261866,2697.0084591979517
4.905510204081632,0.49693877551020404,2811.5792529957985,0.29207672290125897,2811.2871762728973
4.905510204081632,0.5071428571428571,2928.24171674678,0.30419481149356403,2927.9375219352864
4.905510204081632,0.5173469387755102,3047.2760839170514,0.31655920269953386,3046.959524714352
4.905510204081632,0.5275510204081633,3168.682383038153,0.3291698965191683,3168.353213141634
4.905510204081632,0.5377551020408163,3292.4606426439373,0.3420268929524676,3292.1186157509846
4.905510204081632,0.5479591836734693,3418.6108912705495,0.35513019199943135,3418.25576107855
4.905510204081632,0.5581632653061224,3547.1331574564697,0.36847979366006006,3546.76467766281
4.905510204081632,0.5683673469387754,3678.027469742447,0.3820756979343536,3677.6453940445126
4.905510204081632,0.5785714285714285,3811.2938566715798,0.39591790482231165,3810.8979387667573
4.905510204081632,0.5887755102040816,3946.932346789241,0.41000641432393464,3946.522340374917
4.905510204081632,0.5989795918367347,4084.9429686431304,0.4243412264392223,4084.5186274166913
4.905510204081632,0.6091836734693877,4225.325750783262,0.4389223411681747,4224.886828442094
4.905510204081632,0.6193877551020408,4368.080721761936,0.4537497585107918,4367.626972003425
4.905510204081632,0.6295918367346939,4513.207910133795,0.4688234784670737,4512.739086655328
4.905510204081632,0.639795918367347,4660.707344455762,0.4841435010370203,4660.223200954725
4.905510204081632,0.65,4810.5790532871015,0.49970982622063165,4810.07934346088
5.313469387755101,0.15,300.50795687085815,0.026611765893406417,300.48134510496476
5.313469387755101,0.16020408163265307,342.78542474511585,0.03035556562111041,342.75506917949474
5.313469387755101,0.1704081632653061,387.84457516297647,0.03434566796247913,387.81022949501397
5.313469387755101,0.18061224489795918,435.6854415071201,0.03858207291751259,435.6468594342026
5.313469387755101,0.19081632653061223,486.30809028315963,0.04306478048621078,486.26502550267344
5.313469387755101,0.2010204081632653,539.7124922763085,0.047793790668573734,539.6646984856399
5.313469387755101,0.21122448979591835,595.8987105494901,0.052769103464601376,595.8459414460256
5.313469387755101,0.22142857142857142,654.8667784961591,0.057990718874293794,654.8087877772848
5.313469387755101,0.2316326530612245,716.6167295124651,0.06345863689765094,716.5532708755675
5.313469387755101,0.24183673469387754,781.1485969972507,0.06917285753467281,781.079424139716
5.313469387755101,0.2520408163265306,848.4624143520481,0.07513338078535943,848.3872809712627
5.313469387755101,0.26224489795918365,918.5582149810898,0.08134020664971078,918.4768747744401
5.313469387755101,0.2724489795918367,991.4360322912991,0.08779333512772688,991.3482389561714
5.313469387755101,0.28265306122448974,1067.0958996922932,0.09449276621940768,1067.0014069260737
5.313469387755101,0.2928571428571428,1145.5378505963874,0.10143849992475322,1145.4364120964626
5.313469387755101,0.3030612244897959,1226.7619184185921,0.10863053624376352,1226.6532878823484
5.313469387755101,0.31326530612244896,1310.7681365766107,0.11606887517643857,1310.6520677014341
5.313469387755101,0.32346938775510203,1397.5565384908487,0.12375351672277835,1397.432784974126
5.313469387755101,0.3336734693877551,1487.1271575844037,0.13168446088278285,1486.995473123521
5.313469387755101,0.3438775510204082,1579.480027283078,0.1398617076564521,1579.3401655754215
5.313469387755101,0.3540816326530612,1674.6151810153574,0.14828525704378606,1674.4668957583135
5.313469387755101,0.36428571428571427,1772.532652212446,0.1569551090447848,1772.3756971034013
5.313469387755101,0.3744897959183673,1873.2324743082318,0.1658712636594482,1873.0666030445723
5.313469387755101,0.38469387755102036,1976.7146807393137,0.1750337208877764,1976.539647018426
5.313469387755101,0.39489795918367343,2082.9793049449745,0.18444248072976926,2082.794862464245
5.313469387755101,0.4051020408163265,2192.026380367213,0.19409754318542696,2191.8322828240275
5.313469387755101,0.4153061224489796,2303.8559404507214,0.20399890825474937,2303.651941542467
5.313469387755101,0.42551020408163265,2418.468018642899,0.21414657593773648,2418.2538720669613
5.313469387755101,0.4357142857142857,2535.8626483938388,0.22454054623438838,2535.6381078476043
5.313469387755101,0.4459183673469388,2656.0398631563403,0.235180819144705,2655.8046823371956
5.313469387755101,0.45612244897959175,2778.9996963859016,0.24606739466868624,2778.7536289912327
5.313469387755101,0.4663265306122448,2904.742181540732,0.2572002728063323,2904.484981267926
5.313469387755101,0.4765306122448979,3033.26735208174,0.2685794535576432,3032.998772628182
5.313469387755101,0.486734693877551,3164.5752414725407,0.28020493692261866,3164.2950365356182
5.313469387755101,0.49693877551020404,3298.6658831794393,0.29207672290125897,3298.373806456538
5.313469387755101,0.5071428571428571,3435.5393106714773,0.30419481149356403,3435.2351158599836
5.313469387755101,0.5173469387755102,3575.1955574203616,0.31655920269953386,3574.8789982176622
5.313469387755101,0.5275510204081633,3717.634656900533,0.3291698965191683,3717.305487004014
5.313469387755101,0.5377551020408163,3862.8566425891377,0.3420268929524676,3862.514615696185
5.313469387755101,0.5479591836734693,4010.8615479660057,0.35513019199943135,4010.5064177740064
5.313469387755101,0.5581632653061224,4161.649406513712,0.36847979366006006,4161.280926720052
5.313469387755101,0.5683673469387754,4315.2202517175,0.3820756979343536,4314.838176019566
5.313469387755101,0.5785714285714285,4471.574117065351,0.39591790482231165,4471.1781991605285
5.313469387755101,0.5887755102040816,4630.71103604793,0.41000641432393464,4630.301029633606
5.313469387755101,0.5989795918367347,4792.631042158635,0.4243412264392223,4792.206700932195
5.313469387755101,0.6091836734693877,4957.33416889356,0.4389223411681747,4956.895246552392
5.313469387755101,0.6193877551020408,5124.820449751505,0.4537497585107918,5124.366699992995
5.313469387755101,0.6295918367346939,5295.089918234001,0.4688234784670737,5294.621094755534
5.313469387755101,0.639795918367347,5468.142607845269,0.4841435010370203,5467.658464344232
5.313469387755101,0.65,5643.9785520922405,0.49970982622063165,5643.4788422660195
5.721428571428571,0.15,348.42440806882996,0.026611765893406417,348.39779630293657
5.721428571428571,0.16020408163265307,397.4430825562664,0.03035556562111041,397.4127269906453
5.721428571428571,0.1704081632653061,449.6869831035464,0.03434566796247913,449.6526374355839
5.721428571428571,0.18061224489795918,505.15614841627,0.03858207291751259,505.1175663433525
5.721428571428571,0.19081632653061223,563.8506172031562,0.04306478048621078,563.8075524226699
5.721428571428571,0.2010204081632653,625.7704281760441,0.047793790668573734,625.7226343853755
5.721428571428571,0.21122448979591835,690.9156671063154,0.052769103464601376,690.8628980028508
5.721428571428571,0.22142857142857142,759.2862832564574,0.057990718874293794,759.2282925375831
5.721428571428571,0.2316326530612245,830.8823579666591,0.06345863689765094,830.8188993297615
5.721428571428571,0.24183673469387754,905.7039299612559,0.06917285753467281,905.6347571037212
5.721428571428571,0.2520408163265306,983.7510379677107,0.07513338078535943,983.6759045869253
5.721428571428571,0.26224489795918365,1065.0237207166097,0.08134020664971078,1064.94238050996
5.721428571428571,0.2724489795918367,1149.5220169416573,0.08779333512772688,1149.4342236065295
5.721428571428571,0.28265306122448974,1237.245965379691,0.09449276621940768,1237.1514726134715
5.721428571428571,0.2928571428571428,1328.1956047706658,0.10143849992475322,1328.094166270741
5.721428571428571,0.3030612244897959,1422.3709738576667,0.10863053624376352,1422.262343321423
5.721428571428571,0.31326530612244896,1519.772111386905,0.11606887517643857,1519.6560425117284
5.721428571428571,0.32346938775510203,1620.3990561077196,0.12375351672277835,1620.275302590997
5.721428571428571,0.3336734693877551,1724.251846772566,0.13168446088278285,1724.1201623116833
5.721428571428571,0.3438775510204082,1831.3305221370467,0.1398617076564521,1831.1906604293902
5.721428571428571,0.3540816326530612,1941.635120959872,0.14828525704378606,1941.486835702828
5.721428571428571,0.36428571428571427,2055.1656820029007,0.1569551090447848,2055.008726893856
5.721428571428571,0.3744897959183673,2171.922244031101,0.1658712636594482,2171.7563727674415
5.721428571428571,0.38469387755102036,2291.904845812591,0.1750337208877764,2291.729812091703
5.721428571428571,0.39489795918367343,2415.113526118603,0.18444248072976926,2414.9290836378736
5.721428571428571,0.4051020408163265,2541.5483237235094,0.19409754318542696,2541.354226180324
5.721428571428571,0.4153061224489796,2671.209277404813,0.20399890825474937,2671.0052784965583
5.721428571428571,0.42551020408163265,2804.09642594314,0.21414657593773648,2803.882279367202
5.721428571428571,0.4357142857142857,2940.209808122261,0.22454054623438838,2939.9852675760267
5.721428571428571,0.4459183673469388,3079.5494627290736,0.235180819144705,3079.314281909929
5.721428571428571,0.45612244897959175,3222.1154285536177,0.24606739466868624,3221.869361158949
5.721428571428571,0.4663265306122448,3367.9077443890437,0.2572002728063323,3367.6505441162376
5.721428571428571,0.4765306122448979,3516.9264490316673,0.2685794535576432,3516.6578695781095
5.721428571428571,0.486734693877551,3669.1715812809202,0.28020493692261866,3668.8913763439978
5.721428571428571,0.49693877551020404,3824.64317993937,0.29207672290125897,3824.351103216469
5.721428571428571,0.5071428571428571,3983.3412838127297,0.30419481149356403,3983.037089001236
5.721428571428571,0.5173469387755102,4145.265931709848,0.31655920269953386,4144.949372507148
5.721428571428571,0.5275510204081633,4310.417162442696,0.3291698965191683,4310.087992546177
5.721428571428571,0.5377551020408163,4478.795014826396,0.3420268929524676,4478.452987933444
5.721428571428571,0.5479591836734693,4650.399527679227,0.35513019199943135,4650.044397487227
5.721428571428571,0.5581632653061224,4825.230739822561,0.36847979366006006,4824.862260028901
5.721428571428571,0.5683673469387754,5003.28869008094,0.3820756979343536,5002.906614383006
5.721428571428571,0.5785714285714285,5184.573417282066,0.39591790482231165,5184.177499377243
5.721428571428571,0.5887755102040816,5369.084960256717,0.41000641432393464,5368.674953842393
5.721428571428571,0.5989795918367347,5556.823357838879,0.4243412264392223,5556.3990166124395
5.721428571428571,0.6091836734693877,5747.788648865642,0.4389223411681747,5747.349726524474
5.721428571428571,0.6193877551020408,5941.980872177245,0.4537497585107918,5941.5271224187345
5.721428571428571,0.6295918367346939,6139.400066617091,0.4688234784670737,6138.931243138624
5.721428571428571,0.639795918367347,6340.046271031692,0.4841435010370203,6339.562127530656
5.721428571428571,0.65,6543.91952427071,0.49970982622063165,6543.419814444489
6.12938775510204,0.15,399.8837931894758,0.026611765893406417,399.8571814235824
6.12938775510204,0.16020408163265307,456.14211774029667,0.03035556562111041,456.11176217467556
6.12938775510204,0.1704081632653061,516.1020075473517,0.03434566796247913,516.0676618793892
6.12938775510204,0.18061224489795918,579.7635068802788,0.03858207291751259,579.7249248073613
6.12938775510204,0.19081632653061223,647.1266601647536,0.04306478048621078,647.0835953842674
6.12938775510204,0.2010204081632653,718.1915118300317,0.047793790668573734,718.1437180393631
6.12938775510204,0.21122448979591835,792.9581063089529,0.052769103464601376,792.9053372054883
6.12938775510204,0.22142857142857142,871.4265473892792,0.057990718874293794,871.3685566704049
6.12938775510204,0.2316326530612245,953.5967664056839,0.06345863689765094,953.5333077687862
6.12938775510204,0.24183673469387754,1039.46886180803,0.06917285753467281,1039.3996889504954
6.12938775510204,0.2520408163265306,1129.0428780434993,0.07513338078535943,1128.967744662714
6.12938775510204,0.26224489795918365,1222.3188595628637,0.08134020664971078,1222.237519356214
6.12938775510204,0.2724489795918367,1319.2968508204765,0.08779333512772688,1319.2090574853487
6.12938775510204,0.28265306122448974,1419.97689627428,0.09449276621940768,1419.8824035080606
6.12938775510204,0.2928571428571428,1524.3590403858027,0.10143849992475322,1524.2576018858779
6.12938775510204,0.3030612244897959,1632.4433276201567,0.10863053624376352,1632.334697083913
6.12938775510204,0.31326530612244896,1744.2298024460495,0.11606887517643857,1744.113733570873
6.12938775510204,0.32346938775510203,1859.718509335768,0.12375351672277835,1859.5947558190453
6.12938775510204,0.3336734693877551,1978.9094927651943,0.13168446088278285,1978.7778083043115
6.12938775510204,0.3438775510204082,2101.8027972137975,0.1398617076564521,2101.662935506141
6.12938775510204,0.3540816326530612,2228.398467164642,0.14828525704378606,2228.2501819075983
6.12938775510204,0.36428571428571427,2358.6965471043727,0.1569551090447848,2358.539591995328
6.12938775510204,0.3744897959183673,2492.697081523241,0.1658712636594482,2492.5312102595817
6.12938775510204,0.38469387755102036,2630.400114915073,0.1750337208877764,2630.2250811941853
6.12938775510204,0.39489795918367343,2771.8056917773047,0.18444248072976926,2771.621249296575
6.12938775510204,0.4051020408163265,2916.9138566109496,0.19409754318542696,2916.7197590677642
6.12938775510204,0.4153061224489796,3065.7246539206294,0.20399890825474937,3065.520655012375
6.12938775510204,0.42551020408163265,3218.2381282145548,0.21414657593773648,3218.023981638617
6.12938775510204,0.4357142857142857,3374.4543240045223,0.22454054623438838,3374.229783458288
6.12938775510204,0.4459183673469388,3534.3732858059457,0.235180819144705,3534.138104986801
6.12938775510204,0.45612244897959175,3697.9950581378075,0.24606739466868624,3697.7489907431386
6.12938775510204,0.4663265306122448,3865.3196855227147,0.2572002728063323,3865.0624852499086
6.12938775510204,0.4765306122448979,4036.3472124868545,0.2685794535576432,4036.0786330332967
6.12938775510204,0.486734693877551,4211.077683560009,0.28020493692261866,4210.797478623086
6.12938775510204,0.49693877551020404,4389.51114327558,0.29207672290125897,4389.219066552679
6.12938775510204,0.5071428571428571,4571.647636170554,0.30419481149356403,4571.34344135906
6.12938775510204,0.5173469387755102,4757.487206785508,0.31655920269953386,4757.170647582808
6.12938775510204,0.5275510204081633,4947.029899664646,0.3291698965191683,4946.700729768127
6.12938775510204,0.5377551020408163,5140.2757593557435,0.3420268929524676,5139.933732462791
6.12938775510204,0.5479591836734693,5337.224830410204,0.35513019199943135,5336.869700218204
6.12938775510204,0.5581632653061224,5537.877157383027,0.36847979366006006,5537.508677589367
6.12938775510204,0.5683673469387754,5742.232784832787,0.3820756979343536,5741.850709134853
6.12938775510204,0.5785714285714285,5950.29175732172,0.39591790482231165,5949.895839416898
6.12938775510204,0.5887755102040816,6162.054119415604,0.41000641432393464,6161.64411300128
6.12938775510204,0.5989795918367347,6377.51991568386,0.4243412264392223,6377.09557445742
6.12938775510204,0.6091836734693877,6596.68919069951,0.4389223411681747,6596.250268358342
6.12938775510204,0.6193877551020408,6819.561989039152,0.4537497585107918,6819.108239280641
6.12938775510204,0.6295918367346939,7046.138355283055,0.4688234784670737,7045.669531804588
6.12938775510204,0.639795918367347,7276.418334015029,0.4841435010370203,7275.934190513993
6.12938775510204,0.65,7510.401969822527,0.49970982622063165,7509.9022599963055
6.537346938775509,0.15,454.8861119488545,0.026611765893406417,454.8595001829611
6.537346938775509,0.16020408163265307,518.8825304948126,0.03035556562111041,518.8521749291915
6.537346938775509,0.1704081632653061,587.089648494391,0.03434566796247913,587.0553028264285
6.537346938775509,0.18061224489795918,659.5075168991467,0.03858207291751259,659.4689348262292
6.537346938775509,0.19081632653061223,736.1361860477111,0.04306478048621078,736.0931212672249
6.537346938775509,0.2010204081632653,816.9757064803969,0.047793790668573734,816.9279126897283
6.537346938775509,0.21122448979591835,902.026128741589,0.052769103464601376,901.9733596381244
6.537346938775509,0.22142857142857142,991.2875033797502,0.057990718874293794,991.2295126608759
6.537346938775509,0.2316326530612245,1084.759954829543,0.06345863689765094,1084.6964961926453
6.537346938775509,0.24183673469387754,1182.4433925375688,0.06917285753467281,1182.3742196800342
6.537346938775509,0.2520408163265306,1284.3379345794121,0.07513338078535943,1284.262801198627
6.537346938775509,0.26224489795918365,1390.443631519853,0.08134020664971078,1390.3622913132033
6.537346938775509,0.2724489795918367,1500.760533927758,0.08779333512772688,1500.6727405926301
6.537346938775509,0.28265306122448974,1615.288692376066,0.09449276621940768,1615.1941996098465
6.537346938775509,0.2928571428571428,1734.0281574418004,0.10143849992475322,1733.9267189418756
6.537346938775509,0.3030612244897959,1856.978979706066,0.10863053624376352,1856.8703491698222
6.537346938775509,0.31326530612244896,1984.1412097540444,0.11606887517643857,1984.025140878868
6.537346938775509,0.32346938775510203,2115.5148981750012,0.12375351672277835,2115.3911446582783
6.537346938775509,0.3336734693877551,2251.10009556229,0.13168446088278285,2250.968411101407
6.537346938775509,0.3438775510204082,2390.896852513337,0.1398617076564521,2390.7569908056803
6.537346938775509,0.3540816326530612,2534.9052196296598,0.14828525704378606,2534.756934372616
6.537346938775509,0.36428571428571427,2683.1252475168662,0.1569551090447848,2682.9682924078215
6.537346938775509,0.3744897959183673,2835.556986784641,0.1658712636594482,2835.3911155209817
6.537346938775509,0.38469387755102036,2992.200488046763,0.1750337208877764,2992.025454325875
6.537346938775509,0.39489795918367343,3153.0558019210735,0.18444248072976926,3152.871359440344
6.537346938775509,0.4051020408163265,3318.1229790295342,0.19409754318542696,3317.928881486349
6.537346938775509,0.4153061224489796,3487.4020699981843,0.20399890825474937,3487.1980710899297
6.537346938775509,0.42551020408163265,3660.893125457149,0.21414657593773648,3660.678978881211
6.537346938775509,0.4357142857142857,3838.596196040629,0.22454054623438838,3838.3716554943944
6.537346938775509,0.4459183673469388,4020.5113323869386,0.235180819144705,4020.276151567794
6.537346938775509,0.45612244897959175,4206.638585138479,0.24606739466868624,4206.3925177438105
6.537346938775509,0.4663265306122448,4396.978004941745,0.2572002728063323,4396.720804668938
6.537346938775509,0.4765306122448979,4591.5296424472845,0.2685794535576432,4591.261062993727
6.537346938775509,0.486734693877551,4790.293548309812,0.28020493692261866,4790.013343372889
6.537346938775509,0.49693877551020404,4993.269773188077,0.29207672290125897,4992.9776964651755
6.537346938775509,0.5071428571428571,5200.458367744933,0.30419481149356403,5200.154172933439
6.537346938775509,0.5173469387755102,5411.859382647343,0.31655920269953386,5411.542823444644
6.537346938775509,0.5275510204081633,5627.472868566379,0.3291698965191683,5627.143698669859
6.537346938775509,0.5377551020408163,5847.2988761771585,0.3420268929524676,5846.956849284206
6.537346938775509,0.5479591836734693,6071.337456158943,0.35513019199943135,6070.982325966943
6.537346938775509,0.5581632653061224,6299.5886591950975,0.36847979366006006,6299.220179401437
6.537346938775509,0.5683673469387754,6532.052535973036,0.3820756979343536,6531.670460275102
6.537346938775509,0.5785714285714285,6768.7291371843185,0.39591790482231165,6768.333219279496
6.537346938775509,0.5887755102040816,7009.618513524582,0.41000641432393464,7009.208507110258
6.537346938775509,0.5989795918367347,7254.72071569358,0.4243412264392223,7254.296374467141
6.537346938775509,0.6091836734693877,7504.035794395154,0.4389223411681747,7503.596872053986
6.537346938775509,0.6193877551020408,7757.563800337233,0.4537497585107918,7757.110050578723
6.537346938775509,0.6295918367346939,8015.304784231906,0.4688234784670737,8014.8359607534385
6.537346938775509,0.639795918367347,8277.258796795302,0.4841435010370203,8276.774653294266
6.537346938775509,0.65,8543.425888747663,0.49970982622063165,8542.926178921442
6.9453061224489785,0.15,513.4313644798024,0.026611765893406417,513.4047527139089
6.9453061224489785,0.16020408163265307,585.6643204500353,0.03035556562111041,585.6339648844142
6.9453061224489785,0.1704081632653061,662.6499061967445,0.03434566796247913,662.615560528782
6.9453061224489785,0.18061224489795918,744.3881784728732,0.03858207291751259,744.3495963999557
6.9453061224489785,0.19081632653061223,830.8791948520291,0.04306478048621078,830.8361300715428
6.9453061224489785,0.2010204081632653,922.1230121271394,0.047793790668573734,922.0752183364708
6.9453061224489785,0.21122448979591835,1018.1196873478103,0.052769103464601376,1018.0669182443457
6.9453061224489785,0.22142857142857142,1118.869277568245,0.057990718874293794,1118.8112868493706
6.9453061224489785,0.2316326530612245,1224.3718398472502,0.06345863689765094,1224.3083812103525
6.9453061224489785,0.24183673469387754,1334.6274312482328,0.06917285753467281,1334.5582583906983
6.9453061224489785,0.2520408163265306,1449.6362075754516,0.07513338078535943,1449.5610741946664
6.9453061224489785,0.26224489795918365,1569.3980365875805,0.08134020664971078,1569.3166963809308
6.9453061224489785,0.2724489795918367,1693.9130662635,0.08779333512772688,1693.8252729283722
6.9453061224489785,0.28265306122448974,1823.1813536850455,0.09449276621940768,1823.086860918826
6.9453061224489785,0.2928571428571428,1957.2029559386579,0.10143849992475322,1957.101517438733
6.9453061224489785,0.3030612244897959,2095.9779301153867,0.10863053624376352,2095.869299579143
6.9453061224489785,0.31326530612244896,2239.506333310885,0.11606887517643857,2239.3902644357086
6.9453061224489785,0.32346938775510203,2387.788222625417,0.12375351672277835,2387.664469108694
6.9453061224489785,0.3336734693877551,2540.823655163847,0.13168446088278285,2540.691970702964
6.9453061224489785,0.3438775510204082,2698.6126880356546,0.1398617076564521,2698.472826327998
6.9453061224489785,0.3540816326530612,2861.155378354937,0.14828525704378606,2861.007093097893
6.9453061224489785,0.36428571428571427,3028.4517832403844,0.1569551090447848,3028.2948281313397
