Age_Years,Growth_Velocity_cm_yr,Spinal_Length_cm,Energy_Supply_L2,Energy_Demand_L4,Energy_Balance,Mechanosensory_Fidelity
19.0,5.000137205012403,69.18256292634752,5.805266249749616,4.569476112755866,1.2357901369937503,1.0
19.083333333333332,5.00009956173915,69.34923291173881,5.83327125837436,4.602239865740069,1.231031392634291,1.0
19.166666666666664,5.000071898622959,69.51590197502624,5.861343498116557,4.635213080933495,1.2261304171830618,1.0
19.25,5.000051671881126,69.68257036408895,5.88948300975862,4.668396813250029,1.2210861965085913,1.0
19.333333333333332,5.000036956733115,69.84923826264671,5.917689823612578,4.701792108357508,1.2158977152550703,1.0
19.416666666666664,5.000026305010311,70.01590580614706,5.9459639620887215,4.735400005496077,1.2105639565926447,1.0
19.5,5.00001863326586,70.1825730939226,5.974305441667807,4.7692215396539925,1.2050839020138149,1.0
19.583333333333332,5.0000131354539485,70.34924019843773,6.002714274406058,4.803257743236986,1.199456531169072,1.0
19.666666666666664,5.000009215243032,70.51590717227916,6.031190469076616,4.83750964734115,1.193680821735466,1.0
19.75,5.000006433896967,70.68257405340907,6.05973403203012,4.871978282717661,1.1877557493124584,1.0
19.833333333333332,5.0000044704064575,70.84924086908927,6.088344967839529,4.906664680499445,1.1816802873400833,1.0
19.916666666666664,5.000003091188743,71.01590763879557,6.1170232797806,4.941569872745422,1.175453407035178,1.0
20.0,5.000002127206425,71.18257437636912,6.145768970187604,4.976694892845494,1.1690740773421107,1.0
